,Country,Year,Yield,Crop,precip_0,precip_1,precip_2,precip_3,precip_4,precip_5,precip_6,precip_7,precip_8,precip_9,precip_10,precip_11,precip_12,precip_13,precip_14,precip_15,precip_16,precip_17,precip_18,precip_19,precip_20,precip_21,precip_22,precip_23,min_temp_0,min_temp_1,min_temp_2,min_temp_3,min_temp_4,min_temp_5,min_temp_6,min_temp_7,min_temp_8,min_temp_9,min_temp_10,min_temp_11,min_temp_12,min_temp_13,min_temp_14,min_temp_15,min_temp_16,min_temp_17,min_temp_18,min_temp_19,min_temp_20,min_temp_21,min_temp_22,min_temp_23,max_temp_0,max_temp_1,max_temp_2,max_temp_3,max_temp_4,max_temp_5,max_temp_6,max_temp_7,max_temp_8,max_temp_9,max_temp_10,max_temp_11,max_temp_12,max_temp_13,max_temp_14,max_temp_15,max_temp_16,max_temp_17,max_temp_18,max_temp_19,max_temp_20,max_temp_21,max_temp_22,max_temp_23,avg_temp_0,avg_temp_1,avg_temp_2,avg_temp_3,avg_temp_4,avg_temp_5,avg_temp_6,avg_temp_7,avg_temp_8,avg_temp_9,avg_temp_10,avg_temp_11,avg_temp_12,avg_temp_13,avg_temp_14,avg_temp_15,avg_temp_16,avg_temp_17,avg_temp_18,avg_temp_19,avg_temp_20,avg_temp_21,avg_temp_22,avg_temp_23,Agricultural Land Mass,flood_0,flood_1,flood_2,flood_3,flood_4,flood_5,flood_6,flood_7,flood_8,flood_9,flood_10,flood_11,flood_12,flood_13,flood_14,flood_15,flood_16,flood_17,flood_18,flood_19,flood_20,flood_21,flood_22,flood_23,drought_0,drought_1,drought_2,drought_3,drought_4,drought_5,drought_6,drought_7,drought_8,drought_9,drought_10,drought_11,drought_12,drought_13,drought_14,drought_15,drought_16,drought_17,drought_18,drought_19,drought_20,drought_21,drought_22,drought_23,disaster_0,disaster_1,disaster_2,disaster_3,disaster_4,disaster_5,disaster_6,disaster_7,disaster_8,disaster_9,disaster_10,disaster_11,disaster_12,disaster_13,disaster_14,disaster_15,disaster_16,disaster_17,disaster_18,disaster_19,disaster_20,disaster_21,disaster_22,disaster_23,total_ppl_affected
109431,Somalia,2018,20905,Bananas,2.58,4.62,14.94,59.28,70.20,15.50,11.28,10.75,13.29,47.55,47.45,8.88,3.31,3.75,10.94,58.69,56.94,12.90,22.65,9.41,15.80,74.99,53.95,17.92,18.98,19.81,21.49,22.69,22.94,23.28,22.70,22.21,22.22,21.42,19.91,18.83,18.33,20.08,20.62,22.10,22.34,22.69,22.03,21.86,21.88,21.11,20.02,19.45,31.72,32.85,34.56,34.70,34.36,34.34,33.16,33.30,34.17,33.10,32.42,31.09,31.30,33.36,33.70,34.11,33.78,33.75,32.34,32.92,33.73,32.78,32.26,31.71,25.33,26.30,28.00,28.67,28.63,28.79,27.91,27.73,28.17,27.23,26.14,24.94,24.79,26.70,27.13,28.07,28.04,28.20,27.16,27.37,27.78,26.92,26.12,25.56,441249.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8163682.0
55655,South Africa,2018,829636,Apples,50.72,79.56,59.61,35.62,17.06,5.74,8.12,13.31,17.59,27.10,25.79,44.32,52.52,65.34,46.66,49.54,10.72,6.95,9.07,5.46,10.51,16.97,45.20,65.01,16.55,17.45,14.43,11.87,7.86,4.35,3.80,5.20,9.55,10.68,12.94,15.15,16.63,16.77,15.01,12.67,7.93,4.72,4.91,4.72,7.42,12.16,13.38,16.23,29.98,29.88,30.02,26.83,23.98,21.24,21.36,22.25,26.71,26.26,28.75,30.15,31.76,30.37,28.90,26.35,23.56,21.13,20.67,21.31,24.39,28.28,29.45,31.65,23.24,23.64,22.20,19.33,15.90,12.77,12.56,13.70,18.11,18.45,20.82,22.62,24.17,23.54,21.93,19.49,15.72,12.90,12.77,12.99,15.88,20.20,21.39,23.92,963410.0000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707659.0
56942,Spain,2018,562961,Apples,71.57,67.06,134.33,81.60,64.29,50.59,22.02,19.49,35.91,84.53,97.32,25.52,44.03,12.42,21.76,83.63,22.24,16.13,25.22,24.75,47.78,62.87,98.68,94.53,0.39,3.81,4.30,7.21,10.42,14.46,16.15,16.13,12.68,10.66,4.45,1.63,2.76,0.59,3.98,6.57,8.88,13.43,16.21,17.21,14.55,8.96,5.65,3.09,10.44,13.57,16.67,18.77,23.69,28.92,30.91,30.93,26.10,22.43,14.76,11.28,11.86,10.85,13.89,17.72,21.45,26.26,30.34,31.49,28.04,20.43,14.13,12.68,5.40,8.67,10.46,12.96,17.03,21.67,23.51,23.51,19.36,16.52,9.58,6.44,7.29,5.70,8.91,12.12,15.14,19.82,23.25,24.33,21.27,14.67,9.86,7.86,261833.23900000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
87024,Sri Lanka,2018,6761,"Beans, dry",37.54,99.53,70.74,178.61,248.88,100.76,22.46,60.99,136.84,320.55,349.95,153.69,14.62,35.82,58.26,75.97,51.86,55.36,51.93,177.13,311.19,368.47,351.64,344.46,22.02,21.85,23.31,24.90,25.18,25.16,25.23,24.50,23.99,24.13,23.09,22.90,21.84,22.36,23.37,24.27,24.41,24.82,24.80,24.35,24.22,23.72,23.17,23.36,29.62,30.49,32.09,33.00,32.23,31.54,31.90,31.26,31.06,31.20,29.98,29.51,29.44,31.00,32.15,32.37,31.46,31.20,31.46,31.12,31.29,30.80,30.05,29.96,25.79,26.15,27.68,28.92,28.69,28.32,28.54,27.86,27.50,27.64,26.51,26.17,25.62,26.65,27.74,28.28,27.92,27.98,28.11,27.71,27.74,27.23,26.59,26.63,28116.000000000015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257281.0
110270,Suriname,2018,48835,Bananas,158.59,153.46,181.41,424.84,373.35,308.78,270.67,129.74,70.72,39.88,89.79,144.24,140.48,94.31,56.47,204.65,413.89,268.56,224.97,158.77,56.97,61.19,70.34,185.08,21.42,21.25,21.58,22.11,22.44,22.15,21.87,22.29,21.95,21.75,21.97,21.42,21.23,20.56,21.85,21.53,21.94,21.95,21.73,21.75,21.71,21.86,22.04,21.41,29.39,29.39,29.71,30.11,30.20,30.20,30.68,31.95,32.55,32.45,31.97,30.04,29.20,28.70,29.98,29.53,29.71,29.99,30.55,31.41,32.31,32.56,32.03,30.03,25.39,25.30,25.62,26.08,26.29,26.15,26.25,27.09,27.22,27.08,26.94,25.71,25.20,24.60,25.89,25.50,25.80,25.94,26.12,26.55,26.98,27.18,27.01,25.69,839.9999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57580,Sweden,2018,30610,Apples,52.99,23.65,30.34,33.57,23.80,54.49,44.75,79.71,68.73,47.14,40.43,50.25,43.27,48.70,56.27,16.45,59.32,69.36,55.01,78.12,80.10,61.43,60.68,65.22,-10.10,-10.01,-6.88,-4.04,1.31,6.73,8.63,7.88,5.95,1.10,-5.69,-9.18,-11.27,-13.65,-11.82,-2.66,4.34,6.76,11.76,8.93,5.35,0.07,-3.17,-8.04,-2.53,-2.49,2.11,5.26,11.69,17.17,18.79,17.23,12.96,6.84,0.71,-2.01,-3.79,-5.47,-1.75,7.53,16.73,17.90,23.32,18.75,14.09,7.33,2.41,-1.73,-6.30,-6.23,-2.38,0.60,6.49,11.93,13.69,12.53,9.43,3.95,-2.48,-5.58,-7.52,-9.54,-6.77,2.42,10.51,12.31,17.52,13.82,9.69,3.69,-0.38,-4.87,30090.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58364,Switzerland,2018,222431,Apples,218.66,66.89,127.61,56.82,163.75,99.99,90.11,151.32,76.88,85.97,71.13,181.91,119.64,59.43,99.10,112.69,191.84,129.78,126.08,201.33,106.52,194.15,155.14,178.91,-7.81,-2.41,0.23,0.52,5.71,10.72,10.83,11.16,5.66,4.04,-1.12,-4.12,-1.64,-6.59,-3.23,3.27,6.83,9.81,11.61,11.65,8.22,4.49,0.41,-2.15,-1.95,3.87,8.26,8.80,14.38,19.58,19.63,19.89,12.69,11.48,4.21,0.96,3.79,-1.89,3.68,12.58,14.93,18.27,21.25,20.86,17.25,12.02,5.98,2.78,-4.86,0.73,4.23,4.65,10.02,15.13,15.20,15.50,9.15,7.73,1.54,-1.57,1.07,-4.23,0.22,7.91,10.85,14.02,16.40,16.23,12.71,8.24,3.18,0.31,15100.75600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111415,Thailand,2018,1045352,Bananas,23.04,24.38,42.94,139.91,187.52,207.95,211.40,248.59,185.04,142.54,58.05,48.58,31.25,16.82,19.73,44.18,164.88,169.95,150.28,263.52,244.73,90.69,50.38,15.51,19.58,18.58,21.60,23.19,23.85,23.88,23.74,23.80,23.63,22.73,21.20,18.41,18.79,18.71,21.66,22.82,23.49,23.83,23.87,23.47,23.20,22.72,21.16,20.20,30.31,32.50,34.24,34.33,32.90,32.03,31.02,31.42,31.90,31.09,30.44,29.23,30.13,31.37,33.69,33.76,32.98,31.65,30.92,30.58,31.48,31.92,31.72,31.01,24.92,25.52,27.90,28.73,28.34,27.93,27.35,27.59,27.74,26.89,25.80,23.79,24.44,25.02,27.65,28.26,28.21,27.72,27.37,27.00,27.31,27.30,26.41,25.58,221099.9999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819148.0
112337,Togo,2018,26820,Bananas,0.01,31.53,57.53,72.81,114.25,149.29,171.04,257.30,234.13,149.11,11.48,3.91,7.17,17.93,68.74,97.23,131.34,166.92,220.22,205.43,225.08,243.22,35.83,1.63,20.57,22.85,23.79,24.72,23.66,22.53,22.22,21.55,21.83,21.81,21.36,20.94,20.21,23.59,24.01,24.29,23.73,22.56,22.17,21.87,22.07,22.50,21.64,20.53,34.78,36.35,37.48,35.41,33.04,30.79,29.77,29.12,30.28,32.95,34.75,33.88,34.49,36.34,36.11,35.14,33.57,31.28,29.64,29.31,30.26,31.84,34.55,33.98,27.64,29.57,30.61,30.05,28.33,26.64,25.97,25.31,26.03,27.35,28.03,27.38,27.33,29.94,30.03,29.69,28.62,26.89,25.88,25.56,26.15,27.14,28.07,27.23,38200.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16060.0
112741,Tonga,2018,777,Bananas,174.00,190.00,263.00,157.00,103.00,72.00,86.00,108.00,115.00,94.00,113.00,127.00,174.00,190.00,263.00,157.00,102.70,87.50,86.00,108.00,110.20,89.20,113.00,127.00,24.40,24.10,24.00,23.40,22.50,20.90,20.60,19.90,20.30,21.50,22.70,22.80,23.80,24.40,23.70,22.90,21.70,21.00,19.80,19.70,20.20,21.00,22.20,23.00,29.50,30.10,29.70,29.50,27.80,25.80,26.10,25.90,26.50,27.30,27.90,27.80,28.90,29.80,29.00,27.90,26.50,25.90,25.30,24.80,25.80,26.10,27.30,28.00,26.90,27.10,26.80,26.40,25.10,23.30,23.30,22.90,23.40,24.40,25.30,25.30,26.30,27.10,26.30,25.40,24.10,23.40,22.50,22.20,23.00,23.50,24.70,25.50,349.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87000.0
87829,Trinidad and Tobago,2018,644,Avocados,108.72,38.56,42.84,51.40,62.54,134.92,230.00,264.75,253.95,316.90,151.68,53.60,18.73,39.27,42.92,58.86,57.15,183.83,150.24,206.51,165.94,140.23,178.73,144.17,20.68,20.68,21.22,22.69,23.26,22.92,22.92,23.18,22.82,22.58,22.78,21.78,20.72,19.98,21.38,21.78,22.32,22.78,22.72,22.62,22.62,22.48,22.42,21.38,29.83,30.25,30.75,32.07,31.83,30.58,30.93,31.53,31.49,31.15,31.19,30.33,29.88,29.55,30.91,31.15,30.89,30.43,30.73,30.98,31.29,31.05,30.83,29.93,25.23,25.43,25.93,27.35,27.52,26.72,26.88,27.33,27.13,26.83,26.93,26.03,25.28,24.73,26.09,26.43,26.58,26.58,26.68,26.78,26.93,26.73,26.58,25.63,540.0000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0
59585,Tunisia,2018,114222,Apples,14.25,42.80,25.15,9.70,21.25,4.42,2.65,15.80,30.77,70.44,28.79,9.00,33.01,32.35,45.78,23.16,22.08,0.20,0.16,13.47,24.68,49.19,33.13,24.30,3.99,7.41,10.06,12.72,17.78,22.47,24.08,24.55,20.27,15.47,10.05,5.99,6.95,6.05,10.17,13.41,16.08,20.66,24.29,22.34,21.75,16.05,10.98,7.32,14.49,19.08,22.11,24.96,30.53,35.66,38.08,38.20,32.19,26.66,20.88,16.15,17.54,16.67,21.71,25.78,28.46,33.85,38.77,35.23,33.57,26.64,21.47,17.88,9.22,13.23,16.06,18.82,24.13,29.05,31.06,31.34,26.20,21.05,15.44,11.05,12.22,11.33,15.92,19.57,22.24,27.23,31.50,28.76,27.63,21.32,16.20,12.57,97429.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30013.0
60827,Turkey,2018,3625960,Apples,81.58,52.49,75.57,21.12,93.84,53.60,17.46,13.55,17.48,59.92,55.55,127.39,100.48,58.34,58.41,72.80,41.11,48.11,21.08,16.24,14.34,24.67,29.93,90.93,-6.14,-4.54,1.15,3.90,8.64,12.92,16.38,16.49,13.13,6.66,1.98,-0.46,-1.88,0.07,3.57,6.34,10.21,13.06,16.24,16.26,12.90,8.42,3.52,-0.24,2.14,5.89,11.94,16.48,21.06,26.68,31.59,31.09,29.00,19.50,12.41,8.66,6.08,9.71,14.36,19.75,22.44,26.65,30.63,30.76,27.14,20.82,12.84,6.42,-1.99,0.67,6.53,10.17,14.83,19.78,23.96,23.76,21.04,13.05,7.18,4.09,2.09,4.88,8.94,13.02,16.30,19.83,23.41,23.49,19.99,14.60,8.16,3.08,378020.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0
112805,Tuvalu,2018,292,Bananas,357.93,311.13,310.67,247.93,232.40,201.93,232.00,230.20,199.93,237.60,273.13,335.20,357.93,311.13,310.67,247.93,232.40,201.93,232.00,230.20,199.93,237.60,273.13,335.20,25.23,24.60,25.23,25.30,26.00,25.53,25.80,25.53,25.80,25.33,25.03,25.10,25.33,25.20,24.95,24.73,25.70,25.53,25.43,25.00,25.63,25.28,25.17,25.13,31.73,31.27,32.05,31.90,32.20,31.13,31.63,31.53,31.90,31.67,32.00,31.50,31.83,31.60,31.95,31.87,32.37,31.13,31.43,31.67,32.00,32.00,31.87,31.53,28.43,27.90,28.60,28.60,29.10,28.33,28.70,28.53,28.80,28.50,28.50,28.30,28.53,28.40,28.40,28.30,29.00,28.33,28.43,28.30,28.80,28.63,28.47,28.33,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113884,Uganda,2018,532370,Bananas,27.88,76.95,108.24,153.07,216.85,153.73,72.74,106.99,87.34,108.98,81.49,80.41,62.01,79.02,131.94,135.44,149.12,115.71,113.08,118.39,101.46,286.97,151.01,129.33,15.73,17.07,17.94,18.35,17.98,17.36,17.03,17.77,17.20,17.85,16.79,16.11,16.77,17.12,17.00,17.32,17.25,16.60,16.64,16.28,16.46,17.43,17.95,17.63,30.96,31.19,30.80,30.47,29.03,28.37,27.89,28.67,28.72,29.72,29.23,29.70,30.33,31.79,29.61,28.79,28.37,28.13,28.00,27.57,29.18,29.78,30.37,30.47,23.33,24.10,24.35,24.39,23.48,22.84,22.44,23.20,22.93,23.76,22.99,22.88,23.52,24.43,23.28,23.03,22.79,22.34,22.30,21.90,22.80,23.58,24.14,24.02,144149.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
114224,United Arab Emirates,2018,78607,Tomatoes,4.57,18.06,13.35,8.79,3.43,1.17,1.93,2.37,0.78,0.32,4.28,4.93,4.62,19.53,17.64,11.22,4.78,1.17,1.93,2.37,0.78,0.62,5.60,7.85,14.67,13.83,17.83,22.27,25.66,27.73,29.05,28.99,26.64,23.66,19.49,15.41,13.94,16.09,19.31,21.60,24.90,27.76,28.98,28.95,26.62,23.27,19.02,16.45,25.12,24.38,29.31,34.96,39.50,40.95,41.41,40.64,39.53,36.45,31.35,25.93,24.40,26.63,30.82,34.27,38.74,40.97,41.35,40.59,39.51,36.04,30.85,26.98,19.87,19.08,23.54,28.59,32.56,34.31,35.20,34.79,33.06,30.04,25.39,20.65,19.15,21.33,25.04,27.91,31.80,34.33,35.14,34.75,33.04,29.63,24.90,21.69,3817.4999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62237,United Kingdom,2018,502700,Apples,139.61,68.73,131.42,89.40,54.70,34.02,59.80,82.08,95.65,105.98,131.81,124.25,63.14,72.24,122.48,55.08,68.20,117.00,81.76,120.63,131.78,151.28,155.24,131.75,1.41,2.44,3.75,3.75,7.45,10.31,11.04,10.85,8.92,8.13,3.17,1.90,1.83,-0.79,0.69,4.77,6.90,9.84,11.95,11.27,8.32,6.17,4.60,3.85,6.38,7.51,10.55,12.00,16.74,18.74,19.45,18.78,16.06,14.06,8.62,6.74,6.45,5.03,6.81,12.00,17.01,19.74,21.96,19.50,16.49,13.13,9.59,8.12,3.87,4.96,7.12,7.85,12.07,14.50,15.22,14.78,12.47,11.07,5.87,4.29,4.11,2.12,3.73,8.36,11.93,14.77,16.93,15.36,12.38,9.63,7.07,5.96,173508.61600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63540,United States,2018,4652500,Apples,44.42,60.32,54.44,56.31,68.14,73.42,70.04,75.31,80.24,80.03,62.87,78.83,57.64,69.71,52.21,68.81,97.15,77.74,66.89,71.52,63.06,79.84,51.33,59.07,-7.33,-4.35,-2.71,3.50,7.47,12.81,15.74,13.96,10.62,4.27,-1.71,-6.32,-8.31,-6.62,-2.84,0.68,9.73,13.42,15.59,14.58,11.25,4.56,-3.05,-6.10,3.41,8.10,10.53,16.56,21.07,26.69,29.62,27.04,23.93,17.65,10.58,5.04,3.80,5.87,9.75,14.31,23.18,26.89,29.42,27.69,24.12,16.43,8.07,5.19,-1.96,1.87,3.90,10.01,14.24,19.73,22.65,20.48,17.25,10.95,4.43,-0.64,-2.25,-0.38,3.45,7.48,16.43,20.13,22.48,21.11,17.66,10.48,2.51,-0.45,4058103.538000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
